Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2016,A,0,C,A,N,_L_KG_160402_1A,KG,NUMBER,153
2017,A,0,C,A,N,_L_KG_160402_1A,KG,NUMBER,196
2018,A,0,C,A,N,_L_KG_160402_1A,KG,NUMBER,232
2019,A,0,C,A,N,_L_KG_160402_1A,KG,NUMBER,99
2016,A,0,C,A,N,_L_KG_160402_1B,KG,NUMBER,217
2017,A,0,C,A,N,_L_KG_160402_1B,KG,NUMBER,399
2018,A,0,C,A,N,_L_KG_160402_1B,KG,NUMBER,296
2019,A,0,C,A,N,_L_KG_160402_1B,KG,NUMBER,135
