Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2013,A,0,C,A,N,SH_STA_SCIDE,KG07,PER_100000_POP,12.4
2014,A,0,C,A,N,SH_STA_SCIDE,KG07,PER_100000_POP,6.1
2015,A,0,C,A,N,SH_STA_SCIDE,KG07,PER_100000_POP,8.4
2016,A,0,C,A,N,SH_STA_SCIDE,KG07,PER_100000_POP,4.3
2017,A,0,C,A,N,SH_STA_SCIDE,KG07,PER_100000_POP,3.1
2018,A,0,C,A,N,SH_STA_SCIDE,KG07,PER_100000_POP,3.8
2019,A,0,C,A,N,SH_STA_SCIDE,KG07,PER_100000_POP,3.0
2007,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,15.8
2008,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,17.9
2009,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,17.8
2010,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,20.1
2011,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,17.2
2012,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,20.5
2013,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,14.2
2014,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,14.4
2015,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,13.8
2016,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,16.7
2017,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,15.2
2018,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,13.7
2019,A,0,C,A,N,SH_STA_SCIDE,KG08,PER_100000_POP,11.6
2007,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,10.3
2008,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,5.3
2009,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,5.7
2010,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,8.6
2011,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,6.5
2012,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,4.2
2013,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,3.8
2014,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,3.2
2015,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,2.5
2016,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,2.8
2017,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,2.4
2018,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,1.8
2019,A,0,C,A,N,SH_STA_SCIDE,KG11,PER_100000_POP,2.6
2007,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,2.3
2008,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,3.9
2009,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,4.3
2010,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,1.6
2011,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,1.6
2012,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,2.7
2013,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,1.1
2014,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,2.2
2015,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,1.8
2016,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,2.5
2017,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,2.5
2018,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,1.7
2019,A,0,C,A,N,SH_STA_SCIDE,KG21,PER_100000_POP,2.9
